name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Sky;Luisaker;Sky;2020-08-09;186673;9;[];LUISAKER - SKY;https://www.youtube.com/watch?v=Cc62aMylSuQ&pp=ygUMU2t5IEx1aXNha2Vy;True
Cenizas;Luisaker, Sara Socas;Cenizas;2020-09-18;169894;23;[];LUISAKER - CENIZAS ft SARA SOCAS;https://www.youtube.com/watch?v=b0fvFQOZGGM&pp=ygUcQ2VuaXphcyBMdWlzYWtlciwgU2FyYSBTb2Nhcw%3D%3D;True
Calamar;Luisaker, Ids Beats;Calamar;2020-11-29;195348;18;[];LUISAKER - CALAMAR;https://www.youtube.com/watch?v=5kESw7TG4RA&pp=ygUbQ2FsYW1hciBMdWlzYWtlciwgSWRzIEJlYXRz;True
Flotando;AMBKOR, Dirty Porko, Xavibo, Calero LDN, Blake, SWIT EME, Luisaker, Lopes;Flotando;2020-04-10;369438;0;[];"AMBKOR - ""FLOTANDO"" ft. DIRTY PORKO, XAVIBO, CALERO LDN, BLAKE, SWIT EME, LUISAKER y LOPES";https://www.youtube.com/watch?v=rUk89tYC8bk&pp=ygVSRmxvdGFuZG8gQU1CS09SLCBEaXJ0eSBQb3JrbywgWGF2aWJvLCBDYWxlcm8gTEROLCBCbGFrZSwgU1dJVCBFTUUsIEx1aXNha2VyLCBMb3Blcw%3D%3D;True
4Fun;MEMATARON, MINUS CSQ;4Fun;2020-01-14;209535;32;[];MINUS X MEMATARON - 4FUN (VIDEOCLIP);https://www.youtube.com/watch?v=41IwUb5gA7Q&pp=ygUZNEZ1biBNRU1BVEFST04sIE1JTlVTIENTUQ%3D%3D;True
Hereditario;Hard GZ;Kaos Nomada;2018-07-27;208050;28;[];HARD GZ - HEREDITARIO (PROD. NOISE SYSTEM) [ VIDEOCLIP ];https://www.youtube.com/watch?v=mn7-1mjVwug&pp=ygUTSGVyZWRpdGFyaW8gSGFyZCBHWg%3D%3D;True
Piratas;Hard GZ, Ele Stress;Kaos Nomada;2018-07-27;180405;25;[];HARD GZ & L-STRESS - PIRATAS ( PROD. BAGHIRA ) [ KAOS NOMADA ( VIDEOCLIP OFICIAL ) ];https://www.youtube.com/watch?v=AbJ4EAjdY9I&pp=ygUbUGlyYXRhcyBIYXJkIEdaLCBFbGUgU3RyZXNz;True
Experimento;Hard GZ;Kaos Nomada;2018-07-27;206400;38;[];HARD GZ - EXPERIMENTO [ KAOS NOMADA VOL.1 ( VIDEOCLIP OFICIAL ) ];https://www.youtube.com/watch?v=a67qN-p34zQ&pp=ygUTRXhwZXJpbWVudG8gSGFyZCBHWg%3D%3D;True
Plomo;Hard GZ;Kaos Nomada;2018-07-27;184296;26;[];HARD GZ - PLOMO ( PROD. BLASFEM ) [ KAOS NOMADA VOL.1 ( VIDEOCLIP OFICIAL ) ];https://www.youtube.com/watch?v=R6PZf0iyeTQ&pp=ygUNUGxvbW8gSGFyZCBHWg%3D%3D;True
Birra, Humo y Reflexiones;Hard GZ;Kaos Nomada;2018-07-27;221224;41;[];HARD GZ - BIRRA HUMO Y REFLEXIONES (PROD. MEHSHA) [ KAOS NOMADA VOL.1VIDEOCLIP FRANCIA ];https://www.youtube.com/watch?v=fOcRsGONr6M&pp=ygUhQmlycmEsIEh1bW8geSBSZWZsZXhpb25lcyBIYXJkIEda;True
Caja de Cristal;Hard GZ;Kaos Nomada;2018-07-27;179182;34;[];HARD GZ - CAJA DE CRISTAL / KAOS NOMADA (PROD. BEN MAKER);https://www.youtube.com/watch?v=Ir3fASDg0r0&pp=ygUXQ2FqYSBkZSBDcmlzdGFsIEhhcmQgR1o%3D;True
Mirada al Cielo;Hard GZ;Kaos Nomada;2018-07-27;169208;24;[];HARD GZ - MIRADA AL CIELO [(PROD. BEN MAKER) OBIDOS , VIDEOCLIP)];https://www.youtube.com/watch?v=mp6RTfOhYoI&pp=ygUXTWlyYWRhIGFsIENpZWxvIEhhcmQgR1o%3D;True
Filosofía;Hard GZ;Kaos Nomada;2018-07-27;212000;29;[];HARD GZ - FILOSOFÍA [PROD. NOISE SYSTEM (VIDEOCLIP)];https://www.youtube.com/watch?v=geerZbk5_-U&pp=ygUSRmlsb3NvZsOtYSBIYXJkIEda;True
Secretos;Hard GZ;Kaos Nomada;2018-07-27;189500;25;[];Secretos;https://www.youtube.com/watch?v=KEBduvPSNdk&pp=ygUQU2VjcmV0b3MgSGFyZCBHWg%3D%3D;True
Vamos Viendo;Hard GZ;Kaos Nomada;2018-07-27;289666;24;[];HARD GZ - VAMOS VIENDO [(PROD. NOISE SYSTEM VIDEOCLIP)];https://www.youtube.com/watch?v=0u_uos5qzaY&pp=ygUUVmFtb3MgVmllbmRvIEhhcmQgR1o%3D;True
Mierda;Hard GZ;Kaos Nomada;2018-07-27;195976;23;[];HARD GZ - MIERDA [(PROD. DRESHBEATS KN VOL.2)];https://www.youtube.com/watch?v=GK2LeChxAoE&pp=ygUOTWllcmRhIEhhcmQgR1o%3D;True
Energía;Hard GZ;Kaos Nomada;2018-07-27;216591;22;[];HARD GZ - ENERGÍA (Prod H.GZ);https://www.youtube.com/watch?v=Vl3K3elHZFg&pp=ygUQRW5lcmfDrWEgSGFyZCBHWg%3D%3D;True
Afrohard;Hard GZ;Kaos Nomada;2018-07-27;195026;32;[];HARD GZ - AFROHARD (Prod. BAGHIRA);https://www.youtube.com/watch?v=xhilmSYPOPU&pp=ygUQQWZyb2hhcmQgSGFyZCBHWg%3D%3D;True
Cae la Noche;Hard GZ, Dollar Selmouni;Kaos Nomada;2018-07-27;250909;48;[];HARD GZ & DOLLAR - CAE LA NOCHE [PROD. KVINZ (VIDEOCLIP)];https://www.youtube.com/watch?v=k0VNCoy10xg&pp=ygUlQ2FlIGxhIE5vY2hlIEhhcmQgR1osIERvbGxhciBTZWxtb3VuaQ%3D%3D;True
Extrayendo del Extracto;Hard GZ;Kaos Nomada;2018-07-27;171473;26;[];HARD GZ - EXTRAYENDO DEL EXTRACTO [PROD. N.S (VIDEOCLIP)];https://www.youtube.com/watch?v=GXWqaiSX_qg&pp=ygUfRXh0cmF5ZW5kbyBkZWwgRXh0cmFjdG8gSGFyZCBHWg%3D%3D;True
Vegeta;Luck;Rookie Luck;2020-05-02;169569;47;[];LUCK x NAKAMA BEATS - 01. VEGETA;https://www.youtube.com/watch?v=6O6QHj1s1gY&pp=ygULVmVnZXRhIEx1Y2s%3D;True
La ley del más fuerte;Jaloner, Dabeunotres;La ley del más fuerte;2016-03-16;176404;4;['boom bap'];Jaloner - La ley del más fuerte (Prod. Dabe);https://www.youtube.com/watch?v=yk16oM4e9lw&pp=ygUrTGEgbGV5IGRlbCBtw6FzIGZ1ZXJ0ZSBKYWxvbmVyLCBEYWJldW5vdHJlcw%3D%3D;True
Descarao;Jaloner, Dabeunotres;Descarao;2016-11-08;231732;3;['boom bap'];Jaloner - Descarao (Prod. Dabe) [ @abdufilms ];https://www.youtube.com/watch?v=cyylPdFxLM8&pp=ygUdRGVzY2FyYW8gSmFsb25lciwgRGFiZXVub3RyZXM%3D;True
Cactus;Jaloner, Dabeunotres;Cactus;2016-04-06;217051;4;['boom bap'];Jaloner - Cactus (Prod. Dabe);https://www.youtube.com/watch?v=VxiJ81xt7c8&pp=ygUbQ2FjdHVzIEphbG9uZXIsIERhYmV1bm90cmVz;True
Mandelbrot Conoce a Foucault;Jaloner, Dabeunotres;Mandelbrot Conoce a Foucault;2020-08-14;168350;0;['boom bap'];Jaloner & Dabe - Mandelbrot conoce a Foucault (prod. Dabe);https://www.youtube.com/watch?v=5bTUMkxnLlE&pp=ygUxTWFuZGVsYnJvdCBDb25vY2UgYSBGb3VjYXVsdCBKYWxvbmVyLCBEYWJldW5vdHJlcw%3D%3D;True
Viento en pop-up;Jaloner, Dabeunotres;Viento en pop-up;2021-04-19;177333;1;['boom bap'];Jaloner & Dabe - Viento en pop-up (prod. Dabe);https://www.youtube.com/watch?v=QkvhX4_dkQc&pp=ygUlVmllbnRvIGVuIHBvcC11cCBKYWxvbmVyLCBEYWJldW5vdHJlcw%3D%3D;True
Fruta inmadura;Jaloner, Ruinseñor, Talym Kolor;Fruta inmadura;2021-12-07;228333;1;[];Ruinseñor & Jaloner - Fruta inmadura (Prod. Talym Kolor);https://www.youtube.com/watch?v=dcafSUJx8bc&pp=ygUvRnJ1dGEgaW5tYWR1cmEgSmFsb25lciwgUnVpbnNlw7FvciwgVGFseW0gS29sb3I%3D;True
Llaves;No Human Sound, Jaloner;Llaves;2023-05-01;169141;14;[];No Human Sound x Jaloner - Llaves;https://www.youtube.com/watch?v=AJAC-WRFcns&pp=ygUeTGxhdmVzIE5vIEh1bWFuIFNvdW5kLCBKYWxvbmVy;True
Blue Alien;No Human Sound, Jaloner;Blue Alien;2023-07-12;136903;18;[];No Human Sound x Jaloner - La última llave;https://www.youtube.com/watch?v=UHY695B0rys&pp=ygUiQmx1ZSBBbGllbiBObyBIdW1hbiBTb3VuZCwgSmFsb25lcg%3D%3D;True
La última llave;No Human Sound, Jaloner;La última llave;2023-07-12;169712;16;[];No Human Sound x Jaloner - La última llave;https://www.youtube.com/watch?v=UHY695B0rys&pp=ygUoTGEgw7psdGltYSBsbGF2ZSBObyBIdW1hbiBTb3VuZCwgSmFsb25lcg%3D%3D;True
HOY;Klan, Jaloner, ISSY, UANTI, Devak24;HOY;2024-05-15;240000;25;['argentine trap', 'latin hip hop'];Klan, Jaloner, Issy (Prod. Uanti & Devak24) - HOY;https://www.youtube.com/watch?v=JHH8pHLuVHE&pp=ygUnSE9ZIEtsYW4sIEphbG9uZXIsIElTU1ksIFVBTlRJLCBEZXZhazI0;True
Cypher MND #17 v.1: Jaloner & DJ Totaim;Mundialista Crew, Jaloner, dj totaim;Cypher MND #17: Jaloner;2024-05-28;197045;24;['argentine trap'];Cypher MND #17: Jaloner & Dj Totaim (Video Oficial);https://www.youtube.com/watch?v=GIHMnuIABUY&pp=ygVMQ3lwaGVyIE1ORCAjMTcgdi4xOiBKYWxvbmVyICYgREogVG90YWltIE11bmRpYWxpc3RhIENyZXcsIEphbG9uZXIsIGRqIHRvdGFpbQ%3D%3D;True
Cypher MND #17 v.2: Jaloner;Mundialista Crew, Jaloner;Cypher MND #17: Jaloner;2024-05-28;193725;21;['argentine trap'];Cypher MND #17 v.2: Jaloner;https://www.youtube.com/watch?v=g25Wunc6Txk&pp=ygU1Q3lwaGVyIE1ORCAjMTcgdi4yOiBKYWxvbmVyIE11bmRpYWxpc3RhIENyZXcsIEphbG9uZXI%3D;True
Es Una Trampa;Santoz, Jaloner;Es Una Trampa;2024-06-21;213336;25;['trap', 'argentine trap'];SANTOZ x JALONER - ES UNA TRAMPA (Video Oficial);https://www.youtube.com/watch?v=fYvdnebiuaA&pp=ygUdRXMgVW5hIFRyYW1wYSBTYW50b3osIEphbG9uZXI%3D;True
LOS PROHIBIDOS;Kamada, Jaloner;LOS PROHIBIDOS;2024-07-18;174065;28;['boom bap', 'latin hip hop'];KAMADA & JALONER - LOS PROHIBIDOS (Prod. Veeyam y Dabeunotres);https://www.youtube.com/watch?v=78qcjrbvUvs&pp=ygUeTE9TIFBST0hJQklET1MgS2FtYWRhLCBKYWxvbmVy;True
Comité de Olvidados;935, Natos y Waor, Recycled J;Reload;2013-04-12;309054;4;[];Comité de Olvidados;https://www.youtube.com/watch?v=Qtwe6ft494U&pp=ygUyQ29taXTDqSBkZSBPbHZpZGFkb3MgOTM1LCBOYXRvcyB5IFdhb3IsIFJlY3ljbGVkIEo%3D;True
Metacrilato;Ayax y Prok;Metacrilato;2017-03-12;180000;28;['rap'];PROK - METACRILATO | VIDEOCLIP;https://www.youtube.com/watch?v=4rm8fuLWSzI&pp=ygUXTWV0YWNyaWxhdG8gQXlheCB5IFByb2s%3D;True
Выжившие;TREZV;Выжившие;2023-09-28;152547;10;[];Выжившие;https://www.youtube.com/watch?v=ZYhNGYc-RjM&pp=ygUW0JLRi9C20LjQstGI0LjQtSBUUkVaVg%3D%3D;True
