name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Acid Shoes;Amygdala;ACID SHOES;2023-01-18;324916;33;['techno', 'tekno'];ACID SHOES - AMYGDALA;https://www.youtube.com/watch?v=8kOoTVPXdxo&pp=ygUTQWNpZCBTaG9lcyBBbXlnZGFsYQ%3D%3D;True
FUNKORE;Amygdala;FUNKORE;2023-06-01;228816;31;['techno', 'tekno'];FUNKORE - AMYGDALA;https://www.youtube.com/watch?v=FkXUrH3Bt_E&pp=ygUQRlVOS09SRSBBbXlnZGFsYQ%3D%3D;True
Hippie Gabber;Amygdala, Errä;ACID SHOES;2023-01-18;259971;26;['techno', 'tekno'];HIPPIE GABBER AMYGDALA feat ËRRA;https://www.youtube.com/watch?v=tyoxocFT-cU&pp=ygUdSGlwcGllIEdhYmJlciBBbXlnZGFsYSwgRXJyw6Q%3D;True
Bombo;Amygdala;Bombo;2021-09-14;289562;32;['techno', 'tekno'];AMYGDALA - BOMBO;https://www.youtube.com/watch?v=aoKSVAhXEzk&pp=ygUOQm9tYm8gQW15Z2RhbGE%3D;True
Sad - I'm blue remix;Pau By Chance, Octopvs To The Party;Sad (I'm blue remix);2022-05-05;132151;27;['hyperpop'];PauByChance, Octopvs To The Party- Sad (I`m blue remix);https://www.youtube.com/watch?v=BsU9rqCAkMo&pp=ygU4U2FkIC0gSSdtIGJsdWUgcmVtaXggUGF1IEJ5IENoYW5jZSwgT2N0b3B2cyBUbyBUaGUgUGFydHk%3D;True
Txorigorri;Malakias, Kalipotxo;Txorigorri;2023-05-18;209333;22;['tekno'];Txorigorri;https://www.youtube.com/watch?v=9IOIfdPN4MU&pp=ygUeVHhvcmlnb3JyaSBNYWxha2lhcywgS2FsaXBvdHhv;True
INTOXICADA;Nerve Agent, Rodol VX;FUERA DE AGUST0;2023-10-06;143503;11;['tekno'];NERVE AGENT - INTOXICADA (Videoclip Oficial);https://www.youtube.com/watch?v=c7uugrkdqxs&pp=ygUgSU5UT1hJQ0FEQSBOZXJ2ZSBBZ2VudCwgUm9kb2wgVlg%3D;True
Donde Stas?? - Remix;Parkineos, Rakky Ripper;Bitter Glitter (Remix);2022-01-15;186322;0;['tekno', 'hardcore techno', 'hyperpop', 'hardcore', 'neoperreo', 'techno'];Rakky Ripper - Donde Stass?? (Parkineos Remix) [OFFICIAL LYRICS VIDEO];https://www.youtube.com/watch?v=QjFCTJJN22s&pp=ygUsRG9uZGUgU3Rhcz8_IC0gUmVtaXggUGFya2luZW9zLCBSYWtreSBSaXBwZXI%3D;True
APARTA;Amygdala, Iced Coffeeboy;APARTA;2023-10-06;187692;29;['techno', 'tekno'];APARTA - AMYGDALA & ICED COFFEEBOY (VIDEOCLIP);https://www.youtube.com/watch?v=-uZHBeYtii4&pp=ygUfQVBBUlRBIEFteWdkYWxhLCBJY2VkIENvZmZlZWJveQ%3D%3D;True
La Rave;Loüs;La Rave;2020-07-06;315488;34;['techno'];La Rave;https://www.youtube.com/watch?v=7hu6zaMPM88&pp=ygUNTGEgUmF2ZSBMb8O8cw%3D%3D;True
APARTA;Amygdala, Iced Coffeeboy;APARTA;2023-10-06;187692;29;['techno', 'tekno'];APARTA - AMYGDALA & ICED COFFEEBOY (VIDEOCLIP);https://www.youtube.com/watch?v=-uZHBeYtii4&pp=ygUfQVBBUlRBIEFteWdkYWxhLCBJY2VkIENvZmZlZWJveQ%3D%3D;True
FINDE;Nerve Agent, Rodol VX, KxxL;FINDE;2024-01-19;162607;17;['tekno'];NERVE AGENT Ft. KxxL - FINDE (VIDEOCLIP);https://www.youtube.com/watch?v=4FJ7NYbMVHc&pp=ygUhRklOREUgTmVydmUgQWdlbnQsIFJvZG9sIFZYLCBLeHhM;True
KLF;VVV [Trippin'you];Vaciador;2023-11-30;223538;23;['post-punk', 'darkwave', 'cold wave'];VVV [Trippin'You] - KLF (Video Oficial);https://www.youtube.com/watch?v=kkq4AQ-VrvU&pp=ygUVS0xGIFZWViBbVHJpcHBpbid5b3Vd;True
Lluvias de marzo_remix x [Plasaporros];VVV [Trippin'you], Plasaporros;Turboviolencia_remixes;2022-11-10;182195;22;['post-punk', 'darkwave', 'cold wave', 'tekno'];VVV [Trippin'you], Plasaporros - Lluvias de marzo_remix x [Plasaporros] (Visualizer);https://www.youtube.com/watch?v=3mK9DXTlrIc&pp=ygVFTGx1dmlhcyBkZSBtYXJ6b19yZW1peCB4IFtQbGFzYXBvcnJvc10gVlZWIFtUcmlwcGluJ3lvdV0sIFBsYXNhcG9ycm9z;True
Mediocres y agresivos;VVV [Trippin'you];Vaciador;2023-11-30;209951;22;['post-punk', 'darkwave', 'cold wave'];Mediocres y agresivos;https://www.youtube.com/watch?v=tm25alPC2mk&pp=ygUnTWVkaW9jcmVzIHkgYWdyZXNpdm9zIFZWViBbVHJpcHBpbid5b3Vd;True
Rush;VVV [Trippin'you];Vaciador;2023-11-30;223457;22;['post-punk', 'darkwave', 'cold wave'];Rush;https://www.youtube.com/watch?v=PR4hjNQ_H-0&pp=ygUWUnVzaCBWVlYgW1RyaXBwaW4neW91XQ%3D%3D;True
Ataque de Pánico en la Sierra;VVV [Trippin'you];Escama;2020-02-29;195125;24;['post-punk', 'darkwave', 'cold wave'];VVV [Trippin'You] - Ataque de pánico en la sierra (Videoclip Oficial);https://www.youtube.com/watch?v=qEFXxys-htE&pp=ygUwQXRhcXVlIGRlIFDDoW5pY28gZW4gbGEgU2llcnJhIFZWViBbVHJpcHBpbid5b3Vd;True
Destrucción;VVV [Trippin'you];Escama;2020-02-29;238333;29;['post-punk', 'darkwave', 'cold wave'];VVV [Trippin'You] - Destrucción (Videoclip Oficial);https://www.youtube.com/watch?v=4gYdXHo0cM4&pp=ygUeRGVzdHJ1Y2Npw7NuIFZWViBbVHJpcHBpbid5b3Vd;True
Albacete Rural Crew;Nerve Agent, Rodol VX;12 Atentados;2022-01-28;161750;33;['tekno'];NERVE AGENT - ALBACETE RURAL CREW (VIDEOCLIP);https://www.youtube.com/watch?v=TJ5M9iYCVxE&pp=ygUpQWxiYWNldGUgUnVyYWwgQ3JldyBOZXJ2ZSBBZ2VudCwgUm9kb2wgVlg%3D;True
Putos Vecinos;Nerve Agent, Plasaporros, Robzzz;12 Atentados;2022-01-28;231167;33;['tekno'];Putos Vecinos;https://www.youtube.com/watch?v=e-iIQVoaVnU&pp=ygUuUHV0b3MgVmVjaW5vcyBOZXJ2ZSBBZ2VudCwgUGxhc2Fwb3Jyb3MsIFJvYnp6eg%3D%3D;True
ACTION MAN;Nerve Agent, Rodol VX;MANUAL DEL MANGURRIÁN;2024-09-13;145880;30;['tekno'];NERVE AGENT - ACTION MAN (VIDEOCLIP);https://www.youtube.com/watch?v=gRs-KkJlc7s&pp=ygUgQUNUSU9OIE1BTiBOZXJ2ZSBBZ2VudCwgUm9kb2wgVlg%3D;True
