name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
I'm Good (Blue);David Guetta, Bebe Rexha;I'm Good (Blue);2022-08-26;175238;84.0;['edm', 'dance'];David Guetta & Bebe Rexha - I'm Good (Blue) [Official Music Video];https://www.youtube.com/watch?v=90RLzVUuXe4&pp=ygUoSSdtIEdvb2QgKEJsdWUpIERhdmlkIEd1ZXR0YSwgQmViZSBSZXhoYQ%3D%3D;True
Don't You Worry Child - Radio Edit;Swedish House Mafia, John Martin;Don't You Worry Child;2012-09-14;212862;79.0;['edm'];Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video);https://www.youtube.com/watch?v=1y6smkh6c-0&pp=ygVDRG9uJ3QgWW91IFdvcnJ5IENoaWxkIC0gUmFkaW8gRWRpdCBTd2VkaXNoIEhvdXNlIE1hZmlhLCBKb2huIE1hcnRpbg%3D%3D;True
On My Knees;RÜFÜS DU SOL;Surrender;2021-10-21;261001;68.0;['indietronica'];RUFUS DU SOL - On My Knees (Official Music Video);https://www.youtube.com/watch?v=y7fudcFIlZs;True
People & Machines;Digitalism;People & Machines;2022-10-14;299935;8.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - People & Machines;https://www.youtube.com/watch?v=E1c2d5z1Ccc;True
Double Bass;Gorillaz;Gorillaz;2001-03-26;286933;42.0;[];Gorillaz - Double Bass - Gorillaz;https://www.youtube.com/watch?v=_ONnnlhrM-g;True
Dreamscape;009 Sound System;009 Sound System;2010-01-01;277489;48.0;[];Dreamscape;https://www.youtube.com/watch?v=0Xa3lfd0ukk&pp=ygUbRHJlYW1zY2FwZSAwMDkgU291bmQgU3lzdGVt;True
You Were Right;RÜFÜS DU SOL;Bloom;2016-01-22;239417;46.0;['indietronica'];RUFUS DU SOL You Were Right [Official Video];https://www.youtube.com/watch?v=Gp-lWgUDcKk;True
Stamina;Vitalic;Rave Age;2012-11-05;222426;41.0;['electroclash', 'electro', 'electronica', 'french house'];"Vitalic - ""Stamina"" (Official Video)";https://www.youtube.com/watch?v=UK-lGSYKaaM;True
Boxer - Exclusive to This Product;Crookers;From Then Until Now;2012-10-29;245500;28.0;['italian trap'];Crookers - Boxer (Exclusive to This Product);https://www.youtube.com/watch?v=ZJXJeQJqS0o;True
1992;No_4mat;1992;2018-11-16;404998;44.0;['lo-fi house'];no 4mat 1992;https://www.youtube.com/watch?v=BpZ2s1BrLHI&pp=ygUMMTk5MiBOb180bWF0;True
Game Over;ALEX, Rachel Mcalpine;SIMULATIONS;2018-09-01;238802;35.0;['synthwave', 'darkwave'];ALEX - Game Over (feat. Rachel McAlpine);https://www.youtube.com/watch?v=4-fBDBYLVzY;True
Alicia - Single Version;M|O|O|N;Alicia;2017-03-07;568652;22.0;['vaporwave', 'synthwave'];M.O.O.N - Alicia (Single Version);https://www.youtube.com/watch?v=jjWGkpfUbCI;True
Navy Light - 4am Mix;Labyrinth Ear;Oak;2010-03-08;286305;40.0;['witch house', 'darkwave', 'cold wave'];Navy Light (4am Mix);https://www.youtube.com/watch?v=ucJ5879j91k;True
Get It Up;Sensity World;Sonido De Valencia 1990-1999;2009-11-09;332733;24.0;[];Sensity World - Get It Up;https://www.youtube.com/watch?v=A9xkdAQ3IeE&pp=ygUXR2V0IEl0IFVwIFNlbnNpdHkgV29ybGQ%3D;True
Flying Free - 20th Anniversary - Extended Version;Dj Skudero, Xavier Metralla, Marian Dacal;Flying free (20th Anniversary);2019-11-29;378374;17.0;[];Flying Free (20th Anniversary - Extended Version);https://www.youtube.com/watch?v=iERx93ghab4;True
Down Under (feat. Colin Hay);Luude, Colin Hay;Down Under (feat. Colin Hay);2021-11-19;158774;61.0;['drum and bass'];Luude - Down Under (Feat. Colin Hay) (Official Music Video);https://www.youtube.com/watch?v=I1xneKsFArY&pp=ygUtRG93biBVbmRlciAoZmVhdC4gQ29saW4gSGF5KSBMdXVkZSwgQ29saW4gSGF5;True
No Fun;Armin van Buuren, The Stickmen Project;Feel Again, Pt. 1;2022-06-10;130412;33.0;['progressive house', 'edm', 'trance', 'electronica'];Armin van Buuren x The Stickmen Project - No Fun (Official Lyric Video);https://www.youtube.com/watch?v=tA0Tce1V4vM;True
Go Crazy;Imanbek, Lil Xan, KDDK;Go Crazy;2021-12-17;160639;30.0;['cloud rap', 'slap house'];Imanbek Lil Xan KDDK - Go Crazy (Official Music Video);https://www.youtube.com/watch?v=HdfccmrFlrs;True
