name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
I DON'T CARE;Park Hye Jin;IF U WANT IT;13/12/2018;340660;41;orean dream ;I DON'T CARE;https://www.youtube.com/watch?v=mJGip45aye4;True
IF U WANT IT;Park Hye Jin;IF U WANT IT;13/12/2018;226341;27;orean dream ;IF U WANT IT (official audio);https://www.youtube.com/watch?v=9Vs8tKXCqaM;True
Come Check This;FETISH;Come Check This;2020;191904;49;;FETISH - Come Check This;https://www.youtube.com/watch?v=ZLtACqqXjts;True
The Perfect Girl;Mareux;The Perfect Girl;08/12/2021;194423;76;ark synth;Mareux - The Perfect Girl (Official Music Video);https://www.youtube.com/watch?v=q7qdpyjHyNk;True
Spaceship;Soto Asa;Spaceship;06/10/2022;188923;26;rbano espa;Soto Asa - Spaceship (Videoclip);https://www.youtube.com/watch?v=A2vyQ9zziqk;True
I Took A Pill In Ibiza - Seeb Remix;Mike Posner Seeb;At Night Alone.;06/05/2016;197933;62;ance pop - pop - pop rap - pop da;Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit);https://www.youtube.com/watch?v=foE1mO2yM04;True
Fluorescent;Pet Shop Boys;Electric;15/07/2013;374805;0;ew wave pop - synthpop - dance rock - new romantic - new wave - permanent w;Pet Shop Boys - Fluorescent (Audio);https://www.youtube.com/watch?v=mQlS5iprNRU;True
Stop Taking My Time;Club 8;Above the City;01/01/2013;170786;7;wedish indie ;"Club 8 ""Stop Taking My Time""";https://www.youtube.com/watch?v=oG6qtjvjrdI;True
I'm Good (Blue);David Guetta Bebe Rexha;I'm Good (Blue);26/08/2022;175238;85;dm - dance pop - pop - big room - pop da;David Guetta & Bebe Rexha - I'm Good (Blue) [Official Music Video];https://www.youtube.com/watch?v=90RLzVUuXe4;True
Don't You Worry Child - Radio Edit;Swedish House Mafia John Martin;Don't You Worry Child;14/09/2012;212862;78;op dance - progressive electro house - pop edm - ;Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video);https://www.youtube.com/watch?v=1y6smkh6c-0;True
On My Knees;RUFUS DU SOL;Surrender;21/10/2021;261001;68;ustralian electropop - indietron;RUFUS DU SOL - On My Knees (Official Music Video);https://www.youtube.com/watch?v=y7fudcFIlZs;True
People & Machines;Digitalism;People & Machines;14/10/2022;299935;8;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - People & Machines;https://www.youtube.com/watch?v=E1c2d5z1Ccc;True
Double Bass;Gorillaz;Gorillaz;26/03/2001;286933;42;odern rock - alternative hip hop - r;Gorillaz - Double Bass - Gorillaz;https://www.youtube.com/watch?v=_ONnnlhrM-g;True
Dreamscape;009 Sound System;009 Sound System;2010;277489;48;ream tra;Trance - 009 Sound System Dreamscape (HD);https://www.youtube.com/watch?v=TKfS5zVfGBc;True
You Were Right;RUFUS DU SOL;Bloom;22/01/2016;239417;46;ustralian electropop - indietron;RUFUS DU SOL You Were Right [Official Video];https://www.youtube.com/watch?v=Gp-lWgUDcKk;True
Stamina;Vitalic;Rave Age;05/11/2012;222426;41;ilter house - electronica - electrofox - electroclash - french tec;"Vitalic - ""Stamina"" (Official Video)";https://www.youtube.com/watch?v=UK-lGSYKaaM;True
Boxer - Exclusive to This Product;Crookers;From Then Until Now;29/10/2012;245500;28;idget ho;Crookers - Boxer (Exclusive to This Product);https://www.youtube.com/watch?v=ZJXJeQJqS0o;True
1992;No_4mat;1992;16/11/2018;404998;45;;no 4mat 1992;https://www.youtube.com/watch?v=BpZ2s1BrLHI;True
Game Over;ALEX Rachel Mcalpine;SIMULATIONS;01/09/2018;238802;35;yberpunk - darksynth - synthw;ALEX - Game Over (feat. Rachel McAlpine);https://www.youtube.com/watch?v=4-fBDBYLVzY;True
Alicia - Single Version;M|O|O|N;Alicia;07/03/2017;568652;22;ynthw;M.O.O.N - Alicia (Single Version);https://www.youtube.com/watch?v=jjWGkpfUbCI;True
Navy Light - 4am Mix;Labyrinth Ear;Oak;08/03/2010;286305;40;rave wave - dark synth;Navy Light (4am Mix);https://www.youtube.com/watch?v=ucJ5879j91k;True
Get It Up;Sensity World;Sonido De Valencia 1990-1999;09/11/2009;332733;25;akina - ruta dest;Sensity World - Get It Up;https://www.youtube.com/watch?v=A9xkdAQ3IeE;True
Flying Free - 20th Anniversary - Extended Version;Dj Skudero Xavier Metralla Marian Dacal;Flying free (20th Anniversary);29/11/2019;378374;17;ak;Flying Free (20th Anniversary - Extended Version);https://www.youtube.com/watch?v=iERx93ghab4;True
Down Under (feat. Colin Hay);Luude Colin Hay;Down Under (feat. Colin Hay);19/11/2021;158774;60;ussietronica - solo w;Luude - Down Under (Feat. Colin Hay) (Official Music Video);https://www.youtube.com/watch?v=I1xneKsFArY;True
No Fun;Armin van Buuren The Stickmen Project;Feel Again Pt. 1;10/06/2022;130412;33;dm - dutch house - progressive house - dutch trance - pop dance - tra;Armin van Buuren x The Stickmen Project - No Fun (Official Lyric Video);https://www.youtube.com/watch?v=tA0Tce1V4vM;True
Go Crazy;Imanbek Lil Xan KDDK;Go Crazy;17/12/2021;160639;30;lectro house - cloud rap - pop dance - slap ho;Imanbek Lil Xan KDDK - Go Crazy (Official Music Video);https://www.youtube.com/watch?v=HdfccmrFlrs;True
Where I Want 2 B;CID;Where I Want 2 B;13/08/2021;201908;17;op edm - edm - electro house - uk dance - dutch house - deep groove house - bass house - progressive house - tech house - progressive electro house - house - pop da;Where I Want 2 B;https://www.youtube.com/watch?v=fWeku_jH-ts;True
I See U;Jend;I See U;05/02/2021;154409;30;tutter ho;I See U;https://www.youtube.com/watch?v=XX5M_G6WV8I;True
Lick It;Kaskade Skrillex;Fire & Ice;08/11/2011;214402;0;omplextro - edm - brostep - electro house - vocal house - progressive house - electro - progressive electro house - pop da;Kaskade & Skrillex - Lick It (Official Video);https://www.youtube.com/watch?v=DrZhmr_0Wpo;True
Supersonic (My Existence) [with Noisia; josh pan & Dylan Brady];Supersonic (My Existence) [with Noisia josh pan & Dylan Brady];10/06/2021;167253;56;omplextro - deep dnb - edm - brostep - proto-hyperpop - dutch dnb - neurofunk - breakbeat - electro - drum and bass - vapor twitch - hyperpop - pop da;Skrillex Noisia josh pan & Dylan Brady - Supersonic (My Existence) [Official Audio];https://www.youtube.com/watch?v=U41bONK2V-U;True
Summit (feat. Ellie Goulding);Skrillex Ellie Goulding;Bangarang EP;27/12/2011;373986;55;omplextro - uk pop - edm - brostep - indietronica - pop - electro - metropopolis - pop da;Skrillex - Summit (feat. Ellie Goulding) [Video by Pilerats];https://www.youtube.com/watch?v=-e_3Cg9GZFU;True
Rumble;Skrillex Fred again.. Flowdan;Rumble;04/01/2023;146571;59;omplextro - edm - brostep - stutter house - grime - electro - house - pop da;Skrillex Fred again.. & Flowdan - Rumble [Official Audio];https://www.youtube.com/watch?v=7z25ZZ3DHds;True
Try It Out (with Alvin Risk) - Neon Mix;Skrillex Alvin Risk;Recess;14/03/2014;229213;51;omplextro - edm - brostep - electro house - electro - pop dance - moombah;SKRILLEX + ALVIN RISK - TRY IT OUT (NEON MIX);https://www.youtube.com/watch?v=-iQRaZje0RA;True
Leave Me Like This;Skrillex Bobby Raps;Leave Me Like This;18/01/2023;188571;43;omplextro - edm - brostep - electro - pop da;Skrillex with Bobby Raps - Leave Me Like This;https://www.youtube.com/watch?v=4MQQCFaV2fM;True
Face My Fears (English Version);Hikaru Utada Skrillex;Face My Fears;18/01/2019;222013;50;omplextro - japanese singer-songwriter - edm - brostep - j-pop - anime - electro - pop dance - classic j-;Hikaru Utada Skrillex - Face My Fears (English Version);https://www.youtube.com/watch?v=XtK50cbCAdk;True
MANDALORIANO;John Pollon Los Jackson 4;MANDALORIANO;03/02/2023;178500;34;rbano espa;MANDALORIANO;https://www.youtube.com/watch?v=txle3NMn7LQ;True
Asa Pary;Soto Asa rjmussic;Remixxxtape;10/03/2023;125035;25;rbano espa;Soto Asa & rjmussic - Asa Pary;https://www.youtube.com/watch?v=BRfeE-Sx0F8;True
Smartphone (Remix);Soto Asa rjmussic La Zowi;Remixxxtape;10/03/2023;145560;32;rbano espanol - rap lat;Soto Asa & rjmussic - Smartphone (Remix) (ft. La Zowi);https://www.youtube.com/watch?v=KppkiiSj9Fs;True
Flex (Remix);Soto Asa rjmussic;Remixxxtape;10/03/2023;160004;17;rbano espa;Flex (Remix);https://www.youtube.com/watch?v=bXVjjGzxIdg;True
Stupid Sweg;Soto Asa rjmussic;Remixxxtape;10/03/2023;132923;19;rbano espa; Stupid Sweg ;https://www.youtube.com/watch?v=BkIOrr1Kd3g;True
El Apagon;Bad Bunny;Un Verano Sin Ti;06/05/2022;201816;65;eggaeton - trap latino - urbano lat;Bad Bunny - El Apagon;https://www.youtube.com/watch?v=QdQEljUMCEM;True
Umi - Remix;Parkineos Rojuu;Bitter Glitter (Remix);15/01/2022;181879;0;ap regio - urbano espa;Rojuu - Umi (Parkineos Remix) [OFFICIAL LYRICS VIDEO];https://www.youtube.com/watch?v=4xI_Fk9opAU;True
praise the lord tekkno - Remix;Muppet DJ SECA Records;praise the lord tekkno (Remix);20/01/2023;327629;0;umbia 420 - sped;;;False
